name,property_type,star_rating,location,location_sub,latitude,longitude,area,rating,review_count,hotel_facilities,nearby_attractions,room_name,room_properties,room_facilities,package_features,package_cancellation,package_value_added,price_numeric,kecamatan,no_review,log_price,log_review,room_size_m2,has_pool,has_wifi,has_ac,has_gym,has_spa,has_restaurant,has_parking,has_bathtub,has_kitchen,has_balcony,has_ocean_view,has_breakfast,is_free_cancellation,room_tier,value_added_count,is_luxury_brand,has_pool_view,has_garden_view,has_ocean_view2,has_private_pool,has_pool_access,has_nature_view,has_city_view,property_type_enc,kecamatan_cleaned
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Standard Twin Bed,"18m² | 8 room options | Starts from | IDR 558,099 | 1/8 | Twin | No breakfast | 1 Adult",18m²,No breakfast,Refund & reschedule not allowed,None,558099,Kuta,0,13.232293436776525,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room with City View,"18m² | 4 room options | Starts from | IDR 558,099 | 1/8 | Double | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Shower | Coffee/Tea Maker,No breakfast,Refund & reschedule not allowed,None,558099,Kuta,0,13.232293436776525,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room with City View,"18m² | 4 room options | Starts from | IDR 558,099 | 1/8 | Double | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Shower | Coffee/Tea Maker,Breakfast (1 pax),Refund & reschedule not allowed,None,600247,Kuta,0,13.305098182132927,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Standard 1 Double Bed,"18m² | 8 room options | Starts from | IDR 558,099 | 1/6 | Double | No breakfast | 1 Adult",18m²,No breakfast,Refund & reschedule with fee until 11 May 2026,None,558099,Kuta,0,13.232293436776525,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room,"16m² | 6 room options | Starts from | IDR 566,212 | 1/3 | Double | No breakfast | 1 Adult",16m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,No breakfast,Refund & reschedule not allowed,None,566212,Kuta,0,13.246725611481134,5.902633333401366,16.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room,"16m² | 6 room options | Starts from | IDR 566,212 | 1/3 | Double | No breakfast | 1 Adult",16m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,No breakfast,Refund & reschedule not allowed,None,568392,Kuta,0,13.250568359858313,5.902633333401366,16.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room,"16m² | 6 room options | Starts from | IDR 566,212 | 1/3 | Double | No breakfast | 1 Adult",16m² | WiFi | Coffee/Tea Maker | Accessible Bathroom,No breakfast,100% Refund & Reschedule until 10 May 2026,None,613909,Kuta,0,13.32760361658085,5.902633333401366,16.0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Twin Standard Room,"18m² | 2 room options | Starts from | IDR 613,909 | 1/3 | Twin | Non-smoking Room | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"Free parking, Free valet parking",613909,Kuta,0,13.32760361658085,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Twin Standard Room,"18m² | 2 room options | Starts from | IDR 613,909 | 1/3 | Twin | Non-smoking Room | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,"Free parking, Free valet parking",660272,Kuta,0,13.400408664842306,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Double Standard Room,"18m² | 2 room options | Starts from | IDR 613,909 | 1/3 | Double | Non-smoking Room | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,"Free parking, Free valet parking",660272,Kuta,0,13.400408664842306,5.902633333401366,18.0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4,Kuta
Ibis Bali Kuta,Hotel,3,"Jl. Raya Kuta No.77, Kec. Kuta, Kabupaten Badung, Bali",Kuta,-8.732735,115.17739,Bali,4.3,365,Garden | Bar/Lounge | Meeting RoomsBusiness Center | Spa | Wheelchair Accessible | Non Smoking | Shower | Airport Transfer (Surcharge) | Free WiFi | See all | WiFi | Airport Transfer | 24-hour Front Desk | Restaurant | Accessible Facilities,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarksHospitals | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Hospitals | Nasi Pecel Bu TinukRestaurants (75m),Twin Standard Room,"2 room options | Starts from | IDR 613,909 | 1/3 | Twin | No breakfast | 1 Adult | Breakfast (1 pax)",WiFi | Coffee/Tea Maker | Accessible Bathroom,Breakfast (1 pax),100% Refund & Reschedule until 10 May 2026,None,660271,Kuta,0,13.400407150316108,5.902633333401366,,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,4,Kuta
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Superior Room,"24m² | 1 room option | Starts from | IDR 185,148 | 1/3 | Double, Twin | Non-smoking Room | No breakfast | 2 Adults | free parking, Once per stay | -28%",24m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"free parking, Once per stay",185148,Legian,0,12.128916185300978,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),King Superior Room with City View,"24m² | 2 room options | Starts from | IDR 215,491 | 1/17 | King | No breakfast | 1 Adult | Express check-in | Breakfast (1 pax)",24m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,Express check-in,215491,Legian,0,12.280679064867028,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),King Superior Room with City View,"24m² | 2 room options | Starts from | IDR 215,491 | 1/17 | King | No breakfast | 1 Adult | Express check-in | Breakfast (1 pax)",24m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,Express check-in,363366,Legian,0,12.803168621794951,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Superior Room,"24m² | 2 room options | Starts from | IDR 215,957 | 1/3 | Double, Twin | Non-smoking Room | No breakfast | 2 Adults | free parking, Once per stay | -40% | Breakfast (2 pax) | -33%",24m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"free parking, Once per stay",215957,Legian,0,12.282839223315086,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Superior Room,"24m² | 2 room options | Starts from | IDR 215,957 | 1/3 | Double, Twin | Non-smoking Room | No breakfast | 2 Adults | free parking, Once per stay | -40% | Breakfast (2 pax) | -33%",24m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,"free parking, Once per stay",323657,Legian,0,12.687442681727802,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Superior Room,"24m² | 2 room options | Starts from | IDR 250,272 | 1/13 | No breakfast | 1 Adult | Breakfast (1 pax)",24m² | TV | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,250272,Legian,0,12.430307601046085,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Superior Room,"24m² | 2 room options | Starts from | IDR 250,272 | 1/13 | No breakfast | 1 Adult | Breakfast (1 pax)",24m² | TV | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,None,370509,Legian,0,12.822635713907346,6.472346294500901,24.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Double Deluxe Room,"30m² | 2 room options | Starts from | IDR 334,818 | 1/3 | Double | Non-smoking Room | No breakfast | 2 Adults | free parking, Once per stay | -33% | Breakfast (2 pax)",30m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,"free parking, Once per stay",334818,Legian,0,12.721345366285906,6.472346294500901,30.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Double Deluxe Room,"30m² | 2 room options | Starts from | IDR 334,818 | 1/3 | Double | Non-smoking Room | No breakfast | 2 Adults | free parking, Once per stay | -33% | Breakfast (2 pax)",30m² | TV | Shower | Coffee/Tea Maker | Daily Housekeeping,Breakfast (2 pax),Refund & reschedule not allowed,"free parking, Once per stay",407361,Legian,0,12.91745750400134,6.472346294500901,30.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Deluxe Room,"30m² | 2 room options | Starts from | IDR 382,676 | 1/13 | No breakfast | 1 Adult | Breakfast (1 pax)",30m² | TV | Coffee/Tea Maker | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,382676,Legian,0,12.854946570313272,6.472346294500901,30.0,1,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Spazzio Bali Hotel,Hotel,3,"Jl. Dewi Sri No.20, Legian, Kec. Kuta, Kabupaten Badung, Bali, Indonesia",Legian,-8.7068905,115.1784181,Bali,4.1,646,Coffee Shop or Cafe | Non Smoking | Shower | Free WiFi | See all | Swimming Pool | WiFi | 24-hour Front Desk | Restaurant | Luggage Storage | Free Parking | Air Conditioning | Public WiFi | Parking (Free) | Laundry Service/Dry Cleaning,Nearby Destinations | NearestCulinary spotsShopping areasAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Attractions | Landmarks | Gourmet Sate HouseRestaurants (4m) | Heavenly Chocolate BaliOther landmarks (123m) | Kuta Galeria Shopping ArcadeShopping areas (258m),Deluxe Room,"30m² | 2 room options | Starts from | IDR 382,676 | 1/13 | No breakfast | 1 Adult | Breakfast (1 pax)",30m² | TV | Coffee/Tea Maker | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,None,462308,Legian,0,13.043988777664822,6.472346294500901,30.0,1,1,1,0,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Duo Legian Hotel,Hotel,3,"Jl. Batu Pageh Gg. Melani, Legian Kuta Bali,Jl. Batu Pageh Gg. Melani, Legian Kuta",Legian,-8.708355000000001,115.17295,Bali,4.3,189,Garden | Swimming Pool | Bar/Lounge | Coffee Shop or Cafe | See all | 24-hour Front Desk | Restaurant | Luggage Storage | Sports & Recreation1Garden | Public Facilities1Swimming Pool | Laundry Service/Dry Cleaning | Other Facilities1Bar/Lounge | Food & Drinks1Coffee Shop or Cafe | 18m² | Daily Housekeeping,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Scuba Duba Doo Dive Center BaliOutdoor attractions (42m) | Union Barber LegianOther landmarks (54m),Double or Twin Superior Room,"18m² | 2 room options | Starts from | IDR 301,147 | 1/20 | Double Or Twin | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Daily Housekeeping,No breakfast,Refund & reschedule not allowed,None,301147,Legian,0,12.615357117241114,5.247024072160486,18.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Duo Legian Hotel,Hotel,3,"Jl. Batu Pageh Gg. Melani, Legian Kuta Bali,Jl. Batu Pageh Gg. Melani, Legian Kuta",Legian,-8.708355000000001,115.17295,Bali,4.3,189,Garden | Swimming Pool | Bar/Lounge | Coffee Shop or Cafe | See all | 24-hour Front Desk | Restaurant | Luggage Storage | Sports & Recreation1Garden | Public Facilities1Swimming Pool | Laundry Service/Dry Cleaning | Other Facilities1Bar/Lounge | Food & Drinks1Coffee Shop or Cafe | 18m² | Daily Housekeeping,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Scuba Duba Doo Dive Center BaliOutdoor attractions (42m) | Union Barber LegianOther landmarks (54m),Double or Twin Superior Room,"18m² | 2 room options | Starts from | IDR 301,147 | 1/20 | Double Or Twin | No breakfast | 1 Adult | Breakfast (1 pax)",18m² | TV | Daily Housekeeping,Breakfast (1 pax),Refund & reschedule not allowed,None,425178,Legian,0,12.96026553570723,5.247024072160486,18.0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,4,Legian
Duo Legian Hotel,Hotel,3,"Jl. Batu Pageh Gg. Melani, Legian Kuta Bali,Jl. Batu Pageh Gg. Melani, Legian Kuta",Legian,-8.708355000000001,115.17295,Bali,4.3,189,Garden | Swimming Pool | Bar/Lounge | Coffee Shop or Cafe | See all | 24-hour Front Desk | Restaurant | Luggage Storage | Sports & Recreation1Garden | Public Facilities1Swimming Pool | Laundry Service/Dry Cleaning | Other Facilities1Bar/Lounge | Food & Drinks1Coffee Shop or Cafe | 18m² | Daily Housekeeping,Nearby Destinations | NearestCulinary spotsShopping areasPublic transportationsAttractionsLandmarks | Nearest | Culinary spots | Shopping areas | Public transportations | Attractions | Landmarks | Scuba Duba Doo Dive Center BaliOutdoor attractions (42m) | Union Barber LegianOther landmarks (54m),Twin Superior Room,"16m² | 2 room options | Starts from | IDR 303,518 | 1/3 | Twin | No breakfast | 1 Adult | Breakfast (1 pax)",16m²,No breakfast,Refund & reschedule not allowed,None,303518,Legian,0,12.62319949048761,5.247024072160486,16.0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,Legian
